2,2,100,1,GDOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
514000,-716437.2119,-4042194.017,4865260.83,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873234913,-1.746214301,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716437.2119,-4042194.017,4865260.83,-6.0168,6.5702,4.5421,0,0,0,0.873234913,-1.746214301,178,2.244
514100,-716437.8135,-4042193.36,4865261.284,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873235024,-1.746214473,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716437.8135,-4042193.36,4865261.284,-6.0168,6.5702,4.5421,0,0,0,0.873235024,-1.746214473,178,2.244
514200,-716438.4152,-4042192.703,4865261.738,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873235135,-1.746214645,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716438.4152,-4042192.703,4865261.738,-6.0168,6.5702,4.5421,0,0,0,0.873235135,-1.746214645,178,2.244
514300,-716439.0169,-4042192.046,4865262.192,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873235246,-1.746214817,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716439.0169,-4042192.046,4865262.192,-6.0168,6.5702,4.5421,0,0,0,0.873235246,-1.746214817,178,2.244
514400,-716439.6186,-4042191.389,4865262.647,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873235357,-1.74621499,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716439.6186,-4042191.389,4865262.647,-6.0168,6.5702,4.5421,0,0,0,0.873235357,-1.74621499,178,2.244
514500,-716440.2203,-4042190.731,4865263.101,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873235468,-1.746215162,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716440.2203,-4042190.731,4865263.101,-6.0168,6.5702,4.5421,0,0,0,0.873235468,-1.746215162,178,2.244
514600,-716440.8219,-4042190.074,4865263.555,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873235579,-1.746215334,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716440.8219,-4042190.074,4865263.555,-6.0168,6.5702,4.5421,0,0,0,0.873235579,-1.746215334,178,2.244
514700,-716441.4236,-4042189.417,4865264.009,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.87323569,-1.746215506,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716441.4236,-4042189.417,4865264.009,-6.0168,6.5702,4.5421,0,0,0,0.87323569,-1.746215506,178,2.244
514800,-716442.0253,-4042188.76,4865264.463,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873235801,-1.746215679,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716442.0253,-4042188.76,4865264.463,-6.0168,6.5702,4.5421,0,0,0,0.873235801,-1.746215679,178,2.244
514900,-716442.627,-4042188.103,4865264.918,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873235912,-1.746215851,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716442.627,-4042188.103,4865264.918,-6.0168,6.5702,4.5421,0,0,0,0.873235912,-1.746215851,178,2.244
515000,-716443.2286,-4042187.446,4865265.372,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873236023,-1.746216023,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716443.2286,-4042187.446,4865265.372,-6.0168,6.5702,4.5421,0,0,0,0.873236023,-1.746216023,178,2.244
515100,-716443.8303,-4042186.789,4865265.826,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873236134,-1.746216195,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716443.8303,-4042186.789,4865265.826,-6.0168,6.5702,4.5421,0,0,0,0.873236134,-1.746216195,178,2.244
515200,-716444.432,-4042186.132,4865266.28,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873236245,-1.746216368,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716444.432,-4042186.132,4865266.28,-6.0168,6.5702,4.5421,0,0,0,0.873236245,-1.746216368,178,2.244
515300,-716445.0337,-4042185.475,4865266.734,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873236356,-1.74621654,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716445.0337,-4042185.475,4865266.734,-6.0168,6.5702,4.5421,0,0,0,0.873236356,-1.74621654,178,2.244
515400,-716445.6353,-4042184.818,4865267.189,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873236467,-1.746216712,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716445.6353,-4042184.818,4865267.189,-6.0168,6.5702,4.5421,0,0,0,0.873236467,-1.746216712,178,2.244
515500,-716446.237,-4042184.161,4865267.643,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873236578,-1.746216884,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716446.237,-4042184.161,4865267.643,-6.0168,6.5702,4.5421,0,0,0,0.873236578,-1.746216884,178,2.244
515600,-716446.8387,-4042183.504,4865268.097,-6.0168,6.5702,4.5421,0,0,0,0,0,0,0.873236689,-1.746217057,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716446.8387,-4042183.504,4865268.097,-6.0168,6.5702,4.5421,0,0,0,0.873236689,-1.746217057,178,2.244
515700,-716447.4404,-4042182.847,4865268.551,-6.0167,6.5702,4.5421,0,0,0,0,0,0,0.8732368,-1.746217229,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716447.4404,-4042182.847,4865268.551,-6.0167,6.5702,4.5421,0,0,0,0.8732368,-1.746217229,178,2.244
515800,-716448.042,-4042182.19,4865269.006,-6.0167,6.5702,4.5421,0,0,0,0,0,0,0.873236911,-1.746217401,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716448.042,-4042182.19,4865269.006,-6.0167,6.5702,4.5421,0,0,0,0.873236911,-1.746217401,178,2.244
515900,-716448.6437,-4042181.533,4865269.46,-6.0167,6.5702,4.5421,0,0,0,0,0,0,0.873237022,-1.746217573,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716448.6437,-4042181.533,4865269.46,-6.0167,6.5702,4.5421,0,0,0,0.873237022,-1.746217573,178,2.244
516000,-716449.2454,-4042180.876,4865269.914,-6.0167,6.5702,4.5421,0,0,0,0,0,0,0.873237133,-1.746217746,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716449.2454,-4042180.876,4865269.914,-6.0167,6.5702,4.5421,0,0,0,0.873237133,-1.746217746,178,2.244
516100,-716449.8471,-4042180.219,4865270.368,-6.0167,6.5702,4.5421,0,0,0,0,0,0,0.873237243,-1.746217918,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716449.8471,-4042180.219,4865270.368,-6.0167,6.5702,4.5421,0,0,0,0.873237243,-1.746217918,178,2.244
516200,-716450.4487,-4042179.562,4865270.822,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873237354,-1.74621809,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716450.4487,-4042179.562,4865270.822,-6.0167,6.5703,4.5421,0,0,0,0.873237354,-1.74621809,178,2.244
516300,-716451.0504,-4042178.905,4865271.277,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873237465,-1.746218262,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716451.0504,-4042178.905,4865271.277,-6.0167,6.5703,4.5421,0,0,0,0.873237465,-1.746218262,178,2.244
516400,-716451.6521,-4042178.248,4865271.731,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873237576,-1.746218435,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716451.6521,-4042178.248,4865271.731,-6.0167,6.5703,4.5421,0,0,0,0.873237576,-1.746218435,178,2.244
516500,-716452.2538,-4042177.591,4865272.185,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873237687,-1.746218607,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716452.2538,-4042177.591,4865272.185,-6.0167,6.5703,4.5421,0,0,0,0.873237687,-1.746218607,178,2.244
516600,-716452.8554,-4042176.934,4865272.639,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873237798,-1.746218779,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716452.8554,-4042176.934,4865272.639,-6.0167,6.5703,4.5421,0,0,0,0.873237798,-1.746218779,178,2.244
516700,-716453.4571,-4042176.277,4865273.093,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873237909,-1.746218951,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716453.4571,-4042176.277,4865273.093,-6.0167,6.5703,4.5421,0,0,0,0.873237909,-1.746218951,178,2.244
516800,-716454.0588,-4042175.62,4865273.548,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.87323802,-1.746219124,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716454.0588,-4042175.62,4865273.548,-6.0167,6.5703,4.5421,0,0,0,0.87323802,-1.746219124,178,2.244
516900,-716454.6605,-4042174.963,4865274.002,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873238131,-1.746219296,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716454.6605,-4042174.963,4865274.002,-6.0167,6.5703,4.5421,0,0,0,0.873238131,-1.746219296,178,2.244
517000,-716455.2621,-4042174.306,4865274.456,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873238242,-1.746219468,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716455.2621,-4042174.306,4865274.456,-6.0167,6.5703,4.5421,0,0,0,0.873238242,-1.746219468,178,2.244
517100,-716455.8638,-4042173.649,4865274.91,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873238353,-1.74621964,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716455.8638,-4042173.649,4865274.91,-6.0167,6.5703,4.5421,0,0,0,0.873238353,-1.74621964,178,2.244
517200,-716456.4655,-4042172.992,4865275.364,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873238464,-1.746219813,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716456.4655,-4042172.992,4865275.364,-6.0167,6.5703,4.5421,0,0,0,0.873238464,-1.746219813,178,2.244
517300,-716457.0671,-4042172.335,4865275.819,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873238575,-1.746219985,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716457.0671,-4042172.335,4865275.819,-6.0167,6.5703,4.5421,0,0,0,0.873238575,-1.746219985,178,2.244
517400,-716457.6688,-4042171.678,4865276.273,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873238686,-1.746220157,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716457.6688,-4042171.678,4865276.273,-6.0167,6.5703,4.5421,0,0,0,0.873238686,-1.746220157,178,2.244
517500,-716458.2705,-4042171.021,4865276.727,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873238797,-1.746220329,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716458.2705,-4042171.021,4865276.727,-6.0167,6.5703,4.5421,0,0,0,0.873238797,-1.746220329,178,2.244
517600,-716458.8722,-4042170.364,4865277.181,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873238908,-1.746220502,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716458.8722,-4042170.364,4865277.181,-6.0167,6.5703,4.5421,0,0,0,0.873238908,-1.746220502,178,2.244
517700,-716459.4738,-4042169.707,4865277.636,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873239019,-1.746220674,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716459.4738,-4042169.707,4865277.636,-6.0167,6.5703,4.5421,0,0,0,0.873239019,-1.746220674,178,2.244
517800,-716460.0755,-4042169.05,4865278.09,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.87323913,-1.746220846,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716460.0755,-4042169.05,4865278.09,-6.0167,6.5703,4.5421,0,0,0,0.87323913,-1.746220846,178,2.244
517900,-716460.6772,-4042168.393,4865278.544,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873239241,-1.746221018,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716460.6772,-4042168.393,4865278.544,-6.0167,6.5703,4.5421,0,0,0,0.873239241,-1.746221018,178,2.244
518000,-716461.2789,-4042167.736,4865278.998,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873239352,-1.746221191,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716461.2789,-4042167.736,4865278.998,-6.0167,6.5703,4.5421,0,0,0,0.873239352,-1.746221191,178,2.244
518100,-716461.8805,-4042167.079,4865279.452,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873239462,-1.746221363,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716461.8805,-4042167.079,4865279.452,-6.0167,6.5703,4.5421,0,0,0,0.873239462,-1.746221363,178,2.244
518200,-716462.4822,-4042166.422,4865279.907,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873239573,-1.746221535,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716462.4822,-4042166.422,4865279.907,-6.0167,6.5703,4.5421,0,0,0,0.873239573,-1.746221535,178,2.244
518300,-716463.0839,-4042165.765,4865280.361,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873239684,-1.746221707,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716463.0839,-4042165.765,4865280.361,-6.0167,6.5703,4.5421,0,0,0,0.873239684,-1.746221707,178,2.244
518400,-716463.6855,-4042165.107,4865280.815,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873239795,-1.74622188,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716463.6855,-4042165.107,4865280.815,-6.0167,6.5703,4.5421,0,0,0,0.873239795,-1.74622188,178,2.244
518500,-716464.2872,-4042164.45,4865281.269,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873239906,-1.746222052,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716464.2872,-4042164.45,4865281.269,-6.0167,6.5703,4.5421,0,0,0,0.873239906,-1.746222052,178,2.244
518600,-716464.8889,-4042163.793,4865281.723,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873240017,-1.746222224,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716464.8889,-4042163.793,4865281.723,-6.0167,6.5703,4.5421,0,0,0,0.873240017,-1.746222224,178,2.244
518700,-716465.4906,-4042163.136,4865282.178,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873240128,-1.746222396,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716465.4906,-4042163.136,4865282.178,-6.0167,6.5703,4.5421,0,0,0,0.873240128,-1.746222396,178,2.244
518800,-716466.0922,-4042162.479,4865282.632,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873240239,-1.746222569,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716466.0922,-4042162.479,4865282.632,-6.0167,6.5703,4.5421,0,0,0,0.873240239,-1.746222569,178,2.244
518900,-716466.6939,-4042161.822,4865283.086,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.87324035,-1.746222741,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716466.6939,-4042161.822,4865283.086,-6.0167,6.5703,4.5421,0,0,0,0.87324035,-1.746222741,178,2.244
519000,-716467.2956,-4042161.165,4865283.54,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873240461,-1.746222913,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716467.2956,-4042161.165,4865283.54,-6.0167,6.5703,4.5421,0,0,0,0.873240461,-1.746222913,178,2.244
519100,-716467.8972,-4042160.508,4865283.994,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873240572,-1.746223085,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716467.8972,-4042160.508,4865283.994,-6.0167,6.5703,4.5421,0,0,0,0.873240572,-1.746223085,178,2.244
519200,-716468.4989,-4042159.851,4865284.449,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873240683,-1.746223258,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716468.4989,-4042159.851,4865284.449,-6.0167,6.5703,4.5421,0,0,0,0.873240683,-1.746223258,178,2.244
519300,-716469.1006,-4042159.194,4865284.903,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873240794,-1.74622343,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716469.1006,-4042159.194,4865284.903,-6.0167,6.5703,4.5421,0,0,0,0.873240794,-1.74622343,178,2.244
519400,-716469.7023,-4042158.537,4865285.357,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873240905,-1.746223602,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716469.7023,-4042158.537,4865285.357,-6.0167,6.5703,4.5421,0,0,0,0.873240905,-1.746223602,178,2.244
519500,-716470.3039,-4042157.88,4865285.811,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873241016,-1.746223774,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716470.3039,-4042157.88,4865285.811,-6.0167,6.5703,4.5421,0,0,0,0.873241016,-1.746223774,178,2.244
519600,-716470.9056,-4042157.223,4865286.265,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873241127,-1.746223947,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716470.9056,-4042157.223,4865286.265,-6.0167,6.5703,4.5421,0,0,0,0.873241127,-1.746223947,178,2.244
519700,-716471.5073,-4042156.566,4865286.72,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873241238,-1.746224119,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716471.5073,-4042156.566,4865286.72,-6.0167,6.5703,4.5421,0,0,0,0.873241238,-1.746224119,178,2.244
519800,-716472.1089,-4042155.909,4865287.174,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873241349,-1.746224291,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716472.1089,-4042155.909,4865287.174,-6.0167,6.5703,4.5421,0,0,0,0.873241349,-1.746224291,178,2.244
519900,-716472.7106,-4042155.252,4865287.628,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.87324146,-1.746224463,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716472.7106,-4042155.252,4865287.628,-6.0167,6.5703,4.5421,0,0,0,0.87324146,-1.746224463,178,2.244
520000,-716473.3123,-4042154.595,4865288.082,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873241571,-1.746224636,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716473.3123,-4042154.595,4865288.082,-6.0167,6.5703,4.5421,0,0,0,0.873241571,-1.746224636,178,2.244
520100,-716473.9139,-4042153.938,4865288.536,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873241681,-1.746224808,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716473.9139,-4042153.938,4865288.536,-6.0167,6.5703,4.5421,0,0,0,0.873241681,-1.746224808,178,2.244
520200,-716474.5156,-4042153.281,4865288.991,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873241792,-1.74622498,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716474.5156,-4042153.281,4865288.991,-6.0167,6.5703,4.5421,0,0,0,0.873241792,-1.74622498,178,2.243
520300,-716475.1173,-4042152.624,4865289.445,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873241903,-1.746225152,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716475.1173,-4042152.624,4865289.445,-6.0167,6.5703,4.5421,0,0,0,0.873241903,-1.746225152,178,2.243
520400,-716475.719,-4042151.967,4865289.899,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873242014,-1.746225325,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716475.719,-4042151.967,4865289.899,-6.0167,6.5703,4.5421,0,0,0,0.873242014,-1.746225325,178,2.243
520500,-716476.3206,-4042151.31,4865290.353,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873242125,-1.746225497,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716476.3206,-4042151.31,4865290.353,-6.0167,6.5703,4.5421,0,0,0,0.873242125,-1.746225497,178,2.243
520600,-716476.9223,-4042150.653,4865290.808,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873242236,-1.746225669,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716476.9223,-4042150.653,4865290.808,-6.0167,6.5703,4.5421,0,0,0,0.873242236,-1.746225669,178,2.243
520700,-716477.524,-4042149.996,4865291.262,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873242347,-1.746225841,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716477.524,-4042149.996,4865291.262,-6.0167,6.5703,4.5421,0,0,0,0.873242347,-1.746225841,178,2.243
520800,-716478.1256,-4042149.339,4865291.716,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873242458,-1.746226014,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716478.1256,-4042149.339,4865291.716,-6.0167,6.5703,4.5421,0,0,0,0.873242458,-1.746226014,178,2.243
520900,-716478.7273,-4042148.682,4865292.17,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873242569,-1.746226186,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716478.7273,-4042148.682,4865292.17,-6.0167,6.5703,4.5421,0,0,0,0.873242569,-1.746226186,178,2.243
521000,-716479.329,-4042148.025,4865292.624,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.87324268,-1.746226358,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716479.329,-4042148.025,4865292.624,-6.0167,6.5703,4.5421,0,0,0,0.87324268,-1.746226358,178,2.243
521100,-716479.9306,-4042147.368,4865293.079,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873242791,-1.74622653,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716479.9306,-4042147.368,4865293.079,-6.0167,6.5703,4.5421,0,0,0,0.873242791,-1.74622653,178,2.243
521200,-716480.5323,-4042146.711,4865293.533,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873242902,-1.746226703,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716480.5323,-4042146.711,4865293.533,-6.0167,6.5703,4.5421,0,0,0,0.873242902,-1.746226703,178,2.243
521300,-716481.134,-4042146.054,4865293.987,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873243013,-1.746226875,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716481.134,-4042146.054,4865293.987,-6.0167,6.5703,4.5421,0,0,0,0.873243013,-1.746226875,178,2.243
521400,-716481.7356,-4042145.397,4865294.441,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873243124,-1.746227047,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716481.7356,-4042145.397,4865294.441,-6.0167,6.5703,4.5421,0,0,0,0.873243124,-1.746227047,178,2.243
521500,-716482.3373,-4042144.74,4865294.895,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873243235,-1.746227219,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716482.3373,-4042144.74,4865294.895,-6.0167,6.5703,4.5421,0,0,0,0.873243235,-1.746227219,178,2.243
521600,-716482.939,-4042144.083,4865295.35,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873243346,-1.746227392,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716482.939,-4042144.083,4865295.35,-6.0167,6.5703,4.5421,0,0,0,0.873243346,-1.746227392,178,2.243
521700,-716483.5406,-4042143.425,4865295.804,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873243457,-1.746227564,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716483.5406,-4042143.425,4865295.804,-6.0167,6.5703,4.5421,0,0,0,0.873243457,-1.746227564,178,2.243
521800,-716484.1423,-4042142.768,4865296.258,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873243568,-1.746227736,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716484.1423,-4042142.768,4865296.258,-6.0167,6.5703,4.5421,0,0,0,0.873243568,-1.746227736,178,2.243
521900,-716484.744,-4042142.111,4865296.712,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873243679,-1.746227908,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716484.744,-4042142.111,4865296.712,-6.0167,6.5703,4.5421,0,0,0,0.873243679,-1.746227908,178,2.243
522000,-716485.3456,-4042141.454,4865297.166,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.87324379,-1.746228081,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716485.3456,-4042141.454,4865297.166,-6.0167,6.5703,4.5421,0,0,0,0.87324379,-1.746228081,178,2.243
522100,-716485.9473,-4042140.797,4865297.621,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.8732439,-1.746228253,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716485.9473,-4042140.797,4865297.621,-6.0167,6.5703,4.5421,0,0,0,0.8732439,-1.746228253,178,2.243
522200,-716486.549,-4042140.14,4865298.075,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873244011,-1.746228425,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716486.549,-4042140.14,4865298.075,-6.0167,6.5703,4.5421,0,0,0,0.873244011,-1.746228425,178,2.243
522300,-716487.1506,-4042139.483,4865298.529,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873244122,-1.746228597,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716487.1506,-4042139.483,4865298.529,-6.0167,6.5703,4.5421,0,0,0,0.873244122,-1.746228597,178,2.243
522400,-716487.7523,-4042138.826,4865298.983,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873244233,-1.74622877,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716487.7523,-4042138.826,4865298.983,-6.0167,6.5703,4.5421,0,0,0,0.873244233,-1.74622877,178,2.243
522500,-716488.354,-4042138.169,4865299.437,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873244344,-1.746228942,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716488.354,-4042138.169,4865299.437,-6.0167,6.5703,4.5421,0,0,0,0.873244344,-1.746228942,178,2.243
522600,-716488.9556,-4042137.512,4865299.892,-6.0167,6.5703,4.5421,0,0,0,0,0,0,0.873244455,-1.746229114,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-716488.9556,-4042137.512,4865299.892,-6.0167,6.5703,4.5421,0,0,0,0.873244455,-1.746229114,178,2.243
